Country,Category,Location,Impact,Units,Reference,Value
Northern Mariana Islands,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"2,279.32"
Northern Mariana Islands,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"2,091.44"
Northern Mariana Islands,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"1,212.67"
Northern Mariana Islands,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"2,019.77"
Northern Mariana Islands,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,35.10
Northern Mariana Islands,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,67.97
Northern Mariana Islands,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,58.91
Northern Mariana Islands,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,70.77
Northern Mariana Islands,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,60.13
Northern Mariana Islands,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,31.80
Northern Mariana Islands,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"1,038.28"
Northern Mariana Islands,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,980.76
Northern Mariana Islands,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,751.09
Northern Mariana Islands,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,645.63
Northern Mariana Islands,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,14.43
Northern Mariana Islands,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,1.99
Northern Mariana Islands,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,135.80
Northern Mariana Islands,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,3.86
Northern Mariana Islands,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,321.01
Norway,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"79,185.84"
Norway,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"64,159.02"
Norway,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"26,083.16"
Norway,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"52,804.20"
Norway,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,11.53
Norway,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"19,756.95"
Norway,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"19,111.69"
Norway,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"7,989.06"
Norway,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"15,355.28"
Norway,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,23.90
Norway,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"23,755.75"
Norway,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"19,247.71"
Norway,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"7,824.95"
Norway,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"15,841.26"
Norway,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,37.96
Norway,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,380.27
Norway,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,331.75
Norway,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,140.89
Norway,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,270.10
Norway,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,38.64
Norway,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"5,898.65"
Norway,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"5,487.33"
Norway,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,417.71"
Norway,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"4,395.65"
Norway,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,53.04
Norway,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,4.62
Norway,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,40.66
Norway,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,4.69
Norway,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,27.44
Oman,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"36,226.75"
Oman,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"30,423.18"
Oman,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"13,858.17"
Oman,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"30,820.19"
Oman,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,37.32
Oman,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"12,622.40"
Oman,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"11,039.41"
Oman,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"4,982.95"
Oman,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"10,751.18"
Oman,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,142.48
Oman,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"10,868.02"
Oman,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"9,126.95"
Oman,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"4,157.45"
Oman,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"9,246.06"
Oman,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,29.19
Oman,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,245.04
Oman,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,232.23
Oman,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,120.16
Oman,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,198.10
Oman,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,117.00
Oman,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"3,834.80"
Oman,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"3,434.09"
Oman,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"1,719.58"
Oman,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,102.40"
Oman,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,21.21
Oman,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,29.09
Oman,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,74.62
Oman,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,14.21
Oman,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,10.97
Pakistan,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"39,805.78"
Pakistan,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"34,923.17"
Pakistan,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"20,773.98"
Pakistan,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"32,554.23"
Pakistan,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,4.22
Pakistan,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"13,494.53"
Pakistan,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"13,625.06"
Pakistan,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"7,109.03"
Pakistan,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"11,338.15"
Pakistan,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,43.94
Pakistan,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"11,941.73"
Pakistan,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"10,476.95"
Pakistan,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"6,232.20"
Pakistan,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"9,766.27"
Pakistan,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,1.58
Pakistan,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,257.46
Pakistan,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,240.85
Pakistan,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,126.69
Pakistan,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,204.50
Pakistan,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,13.67
Pakistan,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"4,350.33"
Pakistan,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"4,266.13"
Pakistan,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"2,530.94"
Pakistan,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,255.72"
Pakistan,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,3.20
Pakistan,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,3.81
Pakistan,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,250.21
Pakistan,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,1.68
Pakistan,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,1.66
Palau,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"7,664.14"
Palau,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"7,058.49"
Palau,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"3,817.05"
Palau,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"6,812.39"
Palau,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,9.40
Palau,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"2,561.23"
Palau,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"2,425.65"
Palau,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"1,401.98"
Palau,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"2,317.13"
Palau,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,28.65
Palau,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"2,299.24"
Palau,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"2,117.55"
Palau,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"1,145.11"
Palau,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"2,043.72"
Palau,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,35.10
Palau,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,40.73
Palau,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,39.94
Palau,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,26.78
Palau,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,38.86
Palau,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,31.80
Palau,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"1,044.19"
Palau,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,991.11
Palau,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,730.25
Palau,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,654.66
Palau,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,9.61
Palau,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,1.99
Palau,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,135.80
Palau,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,3.86
Palau,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,4.97
Panama,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"32,540.60"
Panama,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"32,841.78"
Panama,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"11,901.14"
Panama,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"30,836.57"
Panama,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,5.63
Panama,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"10,661.90"
Panama,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"12,907.44"
Panama,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"3,957.50"
Panama,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"10,747.47"
Panama,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,28.67
Panama,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"9,762.18"
Panama,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"9,852.53"
Panama,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"3,570.34"
Panama,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"9,250.97"
Panama,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,9.14
Panama,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,240.07
Panama,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,231.95
Panama,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,88.44
Panama,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,196.74
Panama,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,18.87
Panama,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"3,283.49"
Panama,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"3,769.81"
Panama,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"1,370.85"
Panama,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"3,101.24"
Panama,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,17.07
Panama,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,2.03
Panama,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,71.28
Panama,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,2.31
Panama,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,8.83
Papua New Guinea,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"22,575.00"
Papua New Guinea,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"20,491.61"
Papua New Guinea,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"19,223.91"
Papua New Guinea,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"20,404.22"
Papua New Guinea,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,9.40
Papua New Guinea,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"7,487.89"
Papua New Guinea,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"6,945.48"
Papua New Guinea,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"6,655.94"
Papua New Guinea,SOx,Transport,Primary Health,/metric ton,Air Pollution_SOx_Transport_Primary Health,"6,781.79"
Papua New Guinea,SOx,N/A for SOx,Visibility,/metric ton,Air Pollution_SOx_N/A for SOx_Visibility,28.65
Papua New Guinea,NH3,Urban,Primary Health,/metric ton,Air Pollution_NH3_Urban_Primary Health,"6,772.50"
Papua New Guinea,NH3,Peri-Urban,Primary Health,/metric ton,Air Pollution_NH3_Peri-Urban_Primary Health,"6,147.48"
Papua New Guinea,NH3,Rural,Primary Health,/metric ton,Air Pollution_NH3_Rural_Primary Health,"5,767.17"
Papua New Guinea,NH3,Transport,Primary Health,/metric ton,Air Pollution_NH3_Transport_Primary Health,"6,121.27"
Papua New Guinea,NH3,N/A for NH3,Visibility,/metric ton,Air Pollution_NH3_N/A for NH3_Visibility,35.10
Papua New Guinea,PM10,Urban,Primary Health,/metric ton,Air Pollution_PM10_Urban_Primary Health,158.89
Papua New Guinea,PM10,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM10_Peri-Urban_Primary Health,146.70
Papua New Guinea,PM10,Rural,Primary Health,/metric ton,Air Pollution_PM10_Rural_Primary Health,120.16
Papua New Guinea,PM10,Transport,Primary Health,/metric ton,Air Pollution_PM10_Transport_Primary Health,144.37
Papua New Guinea,PM10,N/A for PM10,Visibility,/metric ton,Air Pollution_PM10_N/A for PM10_Visibility,31.80
Papua New Guinea,NOx,Urban,Primary Health,/metric ton,Air Pollution_NOx_Urban_Primary Health,"2,290.05"
Papua New Guinea,NOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_NOx_Peri-Urban_Primary Health,"2,115.42"
Papua New Guinea,NOx,Rural,Primary Health,/metric ton,Air Pollution_NOx_Rural_Primary Health,"1,993.80"
Papua New Guinea,NOx,Transport,Primary Health,/metric ton,Air Pollution_NOx_Transport_Primary Health,"1,962.50"
Papua New Guinea,NOx,N/A for NOx,Agriculture,/metric ton,Air Pollution_NOx_N/A for NOx_Agriculture,2.23
Papua New Guinea,NOx,N/A for NOx,Visibility,/metric ton,Air Pollution_NOx_N/A for NOx_Visibility,1.99
Papua New Guinea,VOC,N/A for VOC,Secondary Health,/metric ton,Air Pollution_VOC_N/A for VOC_Secondary Health,29.64
Papua New Guinea,VOC,N/A for VOC,Visibility,/metric ton,Air Pollution_VOC_N/A for VOC_Visibility,3.86
Papua New Guinea,VOC,N/A for VOC,Agriculture,/metric ton,Air Pollution_VOC_N/A for VOC_Agriculture,1.15
Paraguay,PM2.5,Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Urban_Primary Health,"36,171.78"
Paraguay,PM2.5,Peri-Urban,Primary Health,/metric ton,Air Pollution_PM2.5_Peri-Urban_Primary Health,"32,915.35"
Paraguay,PM2.5,Rural,Primary Health,/metric ton,Air Pollution_PM2.5_Rural_Primary Health,"11,035.81"
Paraguay,PM2.5,Transport,Primary Health,/metric ton,Air Pollution_PM2.5_Transport_Primary Health,"30,898.64"
Paraguay,PM2.5,N/A for PM2.5,Visibility,/metric ton,Air Pollution_PM2.5_N/A for PM2.5_Visibility,3.53
Paraguay,SOx,Urban,Primary Health,/metric ton,Air Pollution_SOx_Urban_Primary Health,"12,598.06"
Paraguay,SOx,Peri-Urban,Primary Health,/metric ton,Air Pollution_SOx_Peri-Urban_Primary Health,"12,922.65"
Paraguay,SOx,Rural,Primary Health,/metric ton,Air Pollution_SOx_Rural_Primary Health,"3,676.36"
